web-scraper-order,web-scraper-start-url,autoscout24,autoscout24-href,description_raw,price_raw,mileage_raw,fuel_type_raw,location_raw
"1733474940-996","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=29","","https://www.autoscout24.ch/de/d/mercedes-benz-marco-polo-horiz-250-d-4m-11720418","MERCEDES-BENZ Marco Polo Horiz 250 d 4M","CHF 45'500.–","146'000 km","Diesel","Wehntalerstrasse 24, 8181 Höri"
"1733474943-997","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=29","","https://www.autoscout24.ch/de/d/fiat-roller-team-livingstone-2-11720010","FIAT Roller Team Livingstone 2","CHF 44'947.–","54'938 km","Diesel","Hauptstrasse 9, 8598 Bottighofen / bei 8280 Kreuzlingen am Bodensee"
"1733474947-998","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=29","","https://www.autoscout24.ch/de/d/vw-t5-california-20-tdi-beach-11794856","VW T5 California 2.0 TDI Beach","CHF 42'850.–","78'000 km","Diesel","Dorfstrasse 146, 4612 Wangen bei Olten"
"1733474951-999","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=29","","https://www.autoscout24.ch/de/d/bucher-duro-6x6-11395402","BUCHER Duro 6x6","CHF 165'000.–","105'000 km","Diesel","2740 Moutier"
"1733474954-1000","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=29","","https://www.autoscout24.ch/de/d/mercedes-benz-sprinter-11525910","MERCEDES-BENZ Sprinter","CHF 45'000.–","370'000 km","Diesel","1000 Lausanne"
"1733474957-1001","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=29","","https://www.autoscout24.ch/de/d/mercedes-benz-sprinter-11719619","MERCEDES-BENZ Sprinter","CHF 32'000.–","150'000 km","Diesel","3613 Steffisburg"
"1733474959-1002","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=29","","https://www.autoscout24.ch/de/d/vw-t6-california-20-tdi-beach-edition-11745161","VW T6 California 2.0 TDI Beach Edition","CHF 39'900.–","90'000 km","Diesel","8232 Merishausen"
"1733474962-1003","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=29","","https://www.autoscout24.ch/de/d/vw-t6-california-20-tdi-beach-liberty-frisch-ab-mfk-11770990","VW T6 California 2.0 TDI Beach Liberty - frisch ab MFK","CHF 39'500.–","101'700 km","Diesel","8038 Zürich"
"1733474964-1004","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=29","","https://www.autoscout24.ch/de/d/vw-t61-california-20-tdi-beach-edition-liberty-11829278","VW T6.1 California 2.0 TDI Beach Edition Liberty","CHF 62'999.–","18'500 km","Diesel","8274 Tägerwilen"
"1733474967-1005","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=29","","https://www.autoscout24.ch/de/d/mercedes-benz-vito-113-cdi-blue-efficency-11908686","MERCEDES-BENZ VITO 113 CDI Blue Efficency","CHF 9'900.–","220'000 km","Diesel","1218 Grand-Saconnex"
"1733474969-1006","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=29","","https://www.autoscout24.ch/de/d/vw-t61-california-20-tdi-ocean-4motion-11950985","VW T6.1 California 2.0 TDI Ocean 4Motion","CHF 69'800.–","39'600 km","Diesel","3674 Bleiken"
"1733474972-1007","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=29","","https://www.autoscout24.ch/de/d/vw-t6-california-20-bi-tdi-ocean-4motion-10643970","VW T6 California 2.0 Bi-TDI Ocean 4Motion","CHF 54'000.–","170'000 km","Diesel","6452 Sisikon"
"1733474976-1008","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=29","","https://www.autoscout24.ch/de/d/hymer-grand-canyon-s-4x4-11839914","HYMER Grand Canyon S 4x4","CHF 122'500.–","15'500 km","Diesel","8853 Lachen"
"1733474985-1009","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=28","","https://www.autoscout24.ch/de/d/vw-t61-california-20-bi-tdi-beach-liberty-4motion-11805657","VW T6.1 California 2.0 Bi-TDI Beach Liberty 4Motion","CHF 79'800.–","24'800 km","Diesel","Buchgrindelstrasse 21, 8620 Wetzikon"
"1733474990-1010","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=28","","https://www.autoscout24.ch/de/d/vw-t61-california-20-bi-tdi-ocean-11838843","VW T6.1 California 2.0 Bi-TDI Ocean","CHF 69'850.–","56'000 km","Diesel","Dorfstrasse 146, 4612 Wangen bei Olten"
"1733474994-1011","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=28","","https://www.autoscout24.ch/de/d/vw-t61-california-20-tdi-ocean-liberty-11848113","VW T6.1 California 2.0 TDI Ocean Liberty","CHF 64'900.–","12'800 km","Diesel","Surseestrasse 32, 6206 Neuenkirch"
"1733474998-1012","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=28","","https://www.autoscout24.ch/de/d/vw-t61-california-20-tdi-ocean-edition-liberty-11902219","VW T6.1 California 2.0 TDI Ocean Edition Liberty","CHF 62'490.–","37'900 km","Diesel","Bernstrasse 86, 4953 Schwarzenbach"
"1733475001-1013","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=28","","https://www.autoscout24.ch/de/d/mobilvetta-kea-190-11970440","MOBILVETTA KEA 190","CHF 99'900.–","10'500 km","Diesel","Landstrasse 306, 9495 Triesen"
"1733475005-1014","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=28","","https://www.autoscout24.ch/de/d/mercedes-benz-viano-22-cdi-marco-polo-edition-wag-11986147","MERCEDES-BENZ Viano 2.2 CDI Marco Polo Edition Wag","CHF 37'500.–","146'000 km","Diesel","Artherstrasse, 63, 6318 Walchwil"
"1733475008-1015","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=28","","https://www.autoscout24.ch/de/d/sunlight-v66-11428061","SUNLIGHT V66","CHF 51'000.–","50'000 km","Diesel","Karmaad, 9473 Gams"
"1733475012-1016","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=28","","https://www.autoscout24.ch/de/d/mercedes-benz-208-albatros-12001089","MERCEDES-BENZ 208 ALBATROS","CHF 5'900.–","232'976 km","Benzin","Zugerstrasse 40, 6404 Küssnacht am Rigi"
"1733475014-1017","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=28","","https://www.autoscout24.ch/de/d/vw-t61-california-20-tdi-beach-liberty-11568678","VW T6.1 California 2.0 TDI Beach Liberty","CHF 49'944.–","61'800 km","Diesel","Emmentalstrasse 100/124/139, 3414 Oberburg"
"1733475018-1018","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=28","","https://www.autoscout24.ch/de/d/mercedes-benz-vito-116-bluetec-tourer-base-l-4matic-7g-tronic-11765581","MERCEDES-BENZ VITO 116 BlueTec Tourer Base L 4Matic 7G-Tronic","CHF 29'970.–","138'000 km","Diesel","5603 Staufen"
"1733475020-1019","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=28","","https://www.autoscout24.ch/de/d/vw-t4-25-tdi-7946226","VW T4 2.5 TDI","CHF 12'000.–","312'000 km","Diesel","1070 Puidoux"
"1733475023-1020","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=28","","https://www.autoscout24.ch/de/d/mercedes-benz-sprinter-11504599","MERCEDES-BENZ Sprinter","CHF 164'500.–","89'000 km","Diesel","1220 Les Avanchets"
"1733475027-1021","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=28","","https://www.autoscout24.ch/de/d/fiat-ducato-5020855","FIAT Ducato","CHF 25'500.–","96'000 km","Diesel","1566 ST Aubin"
"1733475030-1022","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=28","","https://www.autoscout24.ch/de/d/airstream-10736824","AIRSTREAM","CHF 69'000.–","999'999 km","-","3652 Hilterfingen"
"1733475032-1023","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=28","","https://www.autoscout24.ch/de/d/mercedes-benz-marco-polo-250-d-4m-automat-11391016","MERCEDES-BENZ Marco Polo 250 d  4M Automat","CHF 58'900.–","41'500 km","Diesel","1563 Dompierre"
"1733475035-1024","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=28","","https://www.autoscout24.ch/de/d/vw-t6-california-20-tdi-ocean-4motion-11766097","VW T6 California 2.0 TDI Ocean 4Motion","CHF 58'000.–","65'000 km","Diesel","5024 Küttigen"
"1733475038-1025","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=28","","https://www.autoscout24.ch/de/d/vw-t6-westfalia-11791137","VW T6 Westfalia","CHF 66'500.–","39'000 km","Diesel","5512 Wohlenschwil"
"1733475041-1026","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=28","","https://www.autoscout24.ch/de/d/fiat-weinsberg-r58-cara-suite-11876988","FIAT Weinsberg R58 Cara suite","CHF 69'900.–","19'280 km","Diesel","8240 Thayngen"
"1733475044-1027","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=28","","https://www.autoscout24.ch/de/d/vw-t61-california-20-tdi-ocean-liberty-4motion-11917638","VW T6.1 California 2.0 TDI Ocean Liberty 4Motion","CHF 65'500.–","35'700 km","Diesel","3012 Bern"
"1733475053-1028","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=27","","https://www.autoscout24.ch/de/d/vw-cali-tdi-beaed-sp-a-10281320","VW Cali. TDI Bea.Ed. Sp. A","CHF 84'800.–","14'000 km","Diesel","Allmendstrasse 1, 6312 Steinhausen"
"1733475056-1029","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=27","","https://www.autoscout24.ch/de/d/vw-t61-california-20-bi-tdi-ocean-liberty-4motion-11372991","VW T6.1 California 2.0 Bi-TDI Ocean Liberty 4Motion","CHF 65'897.–","30'900 km","Diesel","Speerstrasse 1, 8330 Pfäffikon ZH/Neben Aldi"
"1733475059-1030","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=27","","https://www.autoscout24.ch/de/d/vw-t6-california-20-tdi-beach-11413003","VW T6 California 2.0 TDI Beach","CHF 52'800.–","62'500 km","Diesel","Route de la Vallée 11, 1180 Rolle"
"1733475062-1031","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=27","","https://www.autoscout24.ch/de/d/crosscamp-541-11428372","CROSSCAMP 541","CHF 59'500.–","25'000 km","Diesel","Karmaad, 9473 Gams"
"1733475066-1032","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=27","","https://www.autoscout24.ch/de/d/vw-t61-california-20-tdi-ocean-liberty-11803824","VW T6.1 California 2.0 TDI Ocean Liberty","CHF 58'300.–","62'000 km","Diesel","Luzernstrasse 76, 4950 Huttwil"
"1733475069-1033","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=27","","https://www.autoscout24.ch/de/d/burstner-bna660-agros-11826131","BÜRSTNER BNA660 Agros","CHF 39'900.–","88'500 km","Diesel","Hauptstrasse 82, 4446 Buckten"
"1733475073-1034","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=27","","https://www.autoscout24.ch/de/d/vw-t61-california-3000-20-tdi-150-ocean-edition-liberty-dsg-4m-11954531","VW T6.1 California 3000 2.0 TDI 150 Ocean Edition Liberty DSG 4m","CHF 69'900.–","27'691 km","Diesel","Münchwilerstrasse 34, 9554 Tägerschen"
"1733475077-1035","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=27","","https://www.autoscout24.ch/de/d/vw-t61-california-20-tdi-ocean-liberty-4motion-11962972","VW T6.1 California 2.0 TDI Ocean Liberty 4Motion","CHF 73'890.–","38'600 km","Diesel","Bliggenswilerstrasse 12, 8494 Bauma"
"1733475080-1036","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=27","","https://www.autoscout24.ch/de/d/burstner-lyseo-time-i-728-g-11995491","BÜRSTNER Lyseo Time I 728 G","CHF 67'900.–","19'000 km","Diesel","Baslerstrasse 35, 4147 Aesch BL"
"1733475083-1037","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=27","","https://www.autoscout24.ch/de/d/challenger-194-4-personen-hubbett-11991387","CHALLENGER 194 *4-Personen*Hubbett*","CHF 39'900.–","49'920 km","Diesel","Bielstrasse 4, 3902 Glis"
"1733475086-1038","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=27","","https://www.autoscout24.ch/de/d/vw-t61-california-20-tdi-ocean-liberty-4motion-11917671","VW T6.1 California 2.0 TDI Ocean Liberty 4Motion","CHF 72'000.–","26'000 km","Diesel","3012 Bern"
"1733475088-1039","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=27","","https://www.autoscout24.ch/de/d/vw-t61-california-20-tdi-ocean-liberty-4motion-11917685","VW T6.1 California 2.0 TDI Ocean Liberty 4Motion","CHF 62'000.–","37'600 km","Diesel","3012 Bern"
"1733475091-1040","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=27","","https://www.autoscout24.ch/de/d/fiat-ducato-11488762","FIAT Ducato","CHF 62'800.–","55'000 km","Diesel","1219 Aire"
"1733475095-1041","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=27","","https://www.autoscout24.ch/de/d/hobby-exellent-500-3er-kajute-stockbett-11499804","HOBBY Exellent 500 -3er Kajüte Stockbett","CHF 9'900.–","10'000 km","-","6330 Cham"
"1733475099-1042","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=27","","https://www.autoscout24.ch/de/d/vw-t61-california-20-tdi-ocean-liberty-11969326","VW T6.1 California 2.0 TDI Ocean Liberty","CHF 67'900.–","25'000 km","Diesel","6900 Paradiso"
"1733475102-1043","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=27","","https://www.autoscout24.ch/de/d/scania-r164-la-4x2-11624625","SCANIA R164 LA 4x2","CHF 150'000.–","450'000 km","Diesel","9300 Wittenbach"
"1733475106-1044","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=27","","https://www.autoscout24.ch/de/d/bremach-tgr35-e4-10766449","BREMACH TGR35-E4","CHF 79'500.–","83'000 km","Diesel","8003 Zürich"
"1733475109-1045","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=27","","https://www.autoscout24.ch/de/d/vw-caravelle-tdi-syncro-11890707","VW Caravelle TDI Syncro","CHF 15'000.–","255'000 km","Diesel","3982 Bitsch"
"1733475111-1046","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=27","","https://www.autoscout24.ch/de/d/ford-transit-connect-230l-trend-11337109","FORD Transit Connect 230L Trend","CHF 8'900.–","109'000 km","Diesel","8280 Kreuzlingen"
"1733475114-1047","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=27","","https://www.autoscout24.ch/de/d/ford-transit-challenger-mageo-11471050","FORD Transit CHALLENGER Mageo","CHF 42'000.–","40'000 km","Diesel","1489 Murist"
"1733475120-1048","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=26","","https://www.autoscout24.ch/de/d/vw-t61-california-3000-20-tdi-199-ocean-dsg-4m-12003906","VW T6.1 California 3000 2.0 TDI 199 Ocean DSG 4m","CHF 67'900.–","74'000 km","Diesel","Rorschacherstrasse 284, 9016 St. Gallen"
"1733475123-1049","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=26","","https://www.autoscout24.ch/de/d/mercedes-benz-marco-polo-250-d-4matic-11979298","MERCEDES-BENZ Marco Polo 250 d 4matic","CHF 58'500.–","127'500 km","Diesel","Bernstrasse 160, 3613 Steffisburg"
"1733475126-1050","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=26","","https://www.autoscout24.ch/de/d/ford-260s-wohnwagen-12007623","FORD 260s Wohnwagen","CHF 1'550.–","259'000 km","-","Untere Bahnhofstrasse 31, 8340 Hinwil ZH"
"1733475129-1051","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=26","","https://www.autoscout24.ch/de/d/fiat-ducato-carpon-i447-10733723","FIAT Ducato Carpon I447","CHF 69'999.–","18'200 km","Diesel","Zielackerstrasse 28, 8304 Wallisellen"
"1733475133-1052","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=26","","https://www.autoscout24.ch/de/d/hymer-free-600-10835817","HYMER Free 600","CHF 64'999.–","27'900 km","Diesel","Weieracherstrasse 4, 8184 Bachenbülach"
"1733475136-1053","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=26","","https://www.autoscout24.ch/de/d/vw-t6-california-20bitdi-dsg-beach-edition-4motion-11069801","VW T6 California 2.0BiTDI DSG Beach Edition 4Motion","CHF 58'900.–","64'500 km","Diesel","Cilanderstrasse 13, 9100 Herisau"
"1733475140-1054","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=26","","https://www.autoscout24.ch/de/d/vw-t6-california-20-tdi-beach-4motion-11505314","VW T6 California 2.0 TDI Beach 4Motion","CHF 44'900.–","116'600 km","Diesel","Hofstrasse 99, 8620 Wetzikon ZH"
"1733475144-1055","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=26","","https://www.autoscout24.ch/de/d/vw-t61-california-20-bi-tdi-beach-4motion-sehr-schoner-fahrzeug-mit-anschlussgarantie-032025-5-ture-7-platze-11680106","VW T6.1 California 2.0 Bi-TDI Beach 4Motion .- sehr schöner Fahrzeug mit Anschlussgarantie 03.2025 , 5 Türe, 7 Plätze","CHF 51'890.–","106'961 km","Diesel","Altmannsteinstrasse 36, 8181 Höri"
"1733475147-1056","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=26","","https://www.autoscout24.ch/de/d/vw-t61-california-3000-20-tdi-199-ocean-liberty-dsg-4m-11853470","VW T6.1 California 3000 2.0 TDI 199 Ocean Liberty DSG 4m","CHF 89'000.–","10'000 km","Diesel","Solothurnstrasse 129, 2540 Grenchen"
"1733475150-1057","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=26","","https://www.autoscout24.ch/de/d/vw-t6-california-20-tdi-ocean-liberty-11903426","VW T6 California 2.0 TDI Ocean Liberty","CHF 69'950.–","46'000 km","Diesel","Bernstrasse 50, 3053 Münchenbuchsee"
"1733475153-1058","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=26","","https://www.autoscout24.ch/de/d/vw-t4-syncro-25l-lang-hochdach-11581806","VW T4 , Syncro. 2.5L. Lang Hochdach","CHF 11'000.–","299'500 km","Benzin","1734 Tentlingen"
"1733475157-1059","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=26","","https://www.autoscout24.ch/de/d/fiat-ducato-280-14-11670126","FIAT Ducato 280/14","CHF 16'000.–","160'000 km","Diesel","3400 Burgdorf"
"1733475159-1060","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=26","","https://www.autoscout24.ch/de/d/vw-t61-california-20-tdi-ocean-liberty-4motion-11735789","VW T6.1 California 2.0 TDI Ocean Liberty 4Motion","CHF 62'900.–","42'000 km","Diesel","9650 Nesslau"
"1733475162-1061","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=26","","https://www.autoscout24.ch/de/d/vw-lt-35-11756699","VW LT 35","CHF 15'900.–","65'500 km","Benzin","4313 Möhlin"
"1733475165-1062","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=26","","https://www.autoscout24.ch/de/d/opel-20td-11775946","OPEL 2.0TD","CHF 11'000.–","219'000 km","Diesel","1955 Grugnay Chamoson"
"1733475167-1063","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=26","","https://www.autoscout24.ch/de/d/mercedes-benz-marco-polo-250-d-4m-automat-11806845","MERCEDES-BENZ Marco Polo 250 d  4M Automat","CHF 71'999.–","29'500 km","Diesel","8105 Regensdorf"
"1733475171-1064","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=26","","https://www.autoscout24.ch/de/d/fiat-challenger-11822420","FIAT Challenger","CHF 22'000.–","67'934 km","Diesel","5708 Birrwil"
"1733475174-1065","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=26","","https://www.autoscout24.ch/de/d/vw-california-beach-20-tdi-edition-11825229","VW California Beach 2.0 TDI Edition","CHF 54'900.–","65'500 km","Diesel","4056 Basel"
